,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_ID,Outlet_Age,price/weight,Outlet_Identifier_HIGH,Outlet_Identifier_LOW,Outlet_Identifier_MED,Item_MRP_Group_A,Item_MRP_Group_B,Item_MRP_Group_C,Item_MRP_Group_D
228,9.0,0,-2.7543591244472196,79.7644,0,2,1,1649.8524,2,9,8.86271111111111,0,0,1,0,1,0,0
229,16.7,0,-2.2870900831155705,181.9292,1,3,3,3101.2964,2,28,10.893964071856288,1,0,0,0,0,1,0
230,6.36,0,-5.124423893147373,165.6526,1,3,3,4769.1254,1,28,26.046006289308174,1,0,0,0,0,1,0
231,5.365,1,-1.9692523508609043,170.4764,1,3,3,3435.528,2,28,31.775657036346693,1,0,0,0,0,1,0
232,14.1,0,-2.0711901264341948,86.4198,0,2,1,1133.8574,2,11,6.129063829787234,0,0,1,0,1,0,0
233,7.55,0,-3.6058377157243378,152.334,0,2,1,2603.278,2,9,20.176688741721854,0,0,1,0,0,1,0
234,13.0,0,-2.3093551783928667,45.406,0,1,1,605.878,1,16,3.492769230769231,0,0,1,1,0,0,0
235,9.3,0,-3.1333024396266316,192.8846,1,3,3,2293.0152,0,28,20.740279569892472,1,0,0,0,0,1,0
236,17.6,1,-2.492034206579187,118.7782,0,1,0,119.1782,2,28,6.748761363636363,0,1,0,0,1,0,0
237,12.3,1,-2.7400796820583535,92.9804,2,3,1,1929.4884,2,26,7.559382113821138,0,0,1,0,1,0,0
238,7.05,0,-2.470358166067444,109.8912,1,3,3,2074.6328,2,28,15.587404255319148,1,0,0,0,1,0,0
239,11.8,0,-2.839552710445918,79.9618,1,3,3,241.6854,1,28,6.776423728813558,1,0,0,0,1,0,0
240,17.25,0,-2.17376378165746,251.3724,0,2,1,6795.1548,1,11,14.57231304347826,0,0,1,0,0,0,1
241,15.85,0,-3.882293780816115,42.7112,0,2,1,639.168,1,6,2.694712933753943,0,0,1,1,0,0,0
242,18.85,0,-2.9556470111542104,192.1846,0,2,1,3248.4382,1,9,10.195469496021218,0,0,1,0,0,1,0
243,16.35,1,-2.768366783180257,227.6062,0,2,1,7222.5984,2,6,13.920868501529052,0,0,1,0,0,0,1
244,14.1,0,-2.4306768842550746,229.0668,0,2,1,3225.1352,0,9,16.24587234042553,0,0,1,0,0,0,1
245,7.905,0,-4.604128229013846,249.0408,0,2,1,3755.112,2,9,31.50421252371916,0,0,1,0,0,0,1
246,12.0,0,-3.3829794505103794,179.3976,2,3,1,3440.8544,2,26,14.949800000000002,0,0,1,0,0,1,0
247,12.15,1,-2.840188085111022,163.4552,0,2,1,974.7312,2,9,13.453102880658435,0,0,1,0,0,1,0
248,10.1,0,-3.6079832400114293,75.367,1,1,1,535.969,2,14,7.462079207920793,0,0,1,0,1,0,0
249,17.5,0,-3.611071253400317,262.491,0,2,1,5259.82,2,6,14.999485714285713,0,0,1,0,0,0,1
250,18.35,0,-2.844670777488162,152.034,0,1,0,306.268,0,28,8.285231607629427,0,1,0,0,0,1,0
251,17.1,0,-2.0484262394844563,112.3886,1,3,2,1779.0176,2,4,6.572432748538011,0,0,1,0,1,0,0
252,7.785,0,-2.420847300935134,61.451,1,1,1,759.012,2,14,7.893513166345536,0,0,1,1,0,0,0
253,11.8,1,-2.368962209980231,125.9704,2,3,1,1877.556,2,26,10.675457627118643,0,0,1,0,1,0,0
254,13.15,1,-1.797608473351482,171.8764,0,2,1,3779.0808,2,11,13.07044866920152,0,0,1,0,0,1,0
255,6.4,0,-1.9078936597270397,41.5796,0,1,0,41.2796,2,28,6.4968125,0,1,0,1,0,0,0
256,8.5,0,-2.318324368098663,51.1324,0,2,1,259.662,2,6,6.015576470588235,0,0,1,1,0,0,0
257,8.645,0,-1.9427919786057195,96.341,2,3,1,193.082,1,26,11.144129554655871,0,0,1,0,1,0,0
258,17.6,1,-2.5733942110744636,110.9202,0,2,1,1687.803,2,11,6.30228409090909,0,0,1,0,1,0,0
259,9.1,0,-1.742378422521241,127.5362,0,2,1,4655.9394,2,6,14.014967032967032,0,0,1,0,1,0,0
260,12.8,1,-3.7502711025200695,225.9404,2,3,1,4950.8888,2,26,17.65159375,0,0,1,0,0,0,1
261,7.63,0,-2.7960168706021036,95.4436,0,2,1,1418.154,0,9,12.508990825688073,0,0,1,0,1,0,0
262,9.285,1,-3.0045905525129477,246.4144,0,2,1,1225.072,2,6,26.538976844372645,0,0,1,0,0,0,1
263,13.6,1,-2.125124297248113,231.03,0,2,1,5359.69,2,11,16.9875,0,0,1,0,0,0,1
264,8.895,0,-2.623539935535744,176.237,0,2,1,1764.37,2,11,19.813041034288926,0,0,1,0,0,1,0
265,16.35,0,-2.4025509858305694,195.211,2,3,1,2553.343,1,26,11.939510703363915,0,0,1,0,0,1,0
266,17.6,0,-2.8780367972863745,43.3454,2,3,1,1006.6896,2,26,2.462806818181818,0,0,1,1,0,0,0
267,7.975,0,-4.225435073365917,85.225,2,3,1,1081.925,2,26,10.68652037617555,0,0,1,0,1,0,0
268,15.85,0,-3.135474318127112,36.7164,0,2,1,308.9312,2,6,2.316492113564669,0,0,1,1,0,0,0
269,15.7,0,-3.0974054402908684,178.666,2,3,1,2516.724,2,26,11.38,0,0,1,0,0,1,0
270,8.985,1,-2.8502977377590173,128.831,0,1,1,1428.141,2,16,14.338452977184195,0,0,1,0,1,0,0
271,20.35,0,-2.414693144377842,260.1594,2,3,1,2093.2752,2,26,12.7842457002457,0,0,1,0,0,0,1
272,6.59,0,-2.248954851396008,85.6908,2,3,1,1929.4884,2,26,13.003156297420334,0,0,1,0,1,0,0
273,19.85,0,-5.252550243356453,264.0884,0,2,1,5829.7448,2,9,13.30420151133501,0,0,1,0,0,0,1
274,16.85,0,-3.3134564858361117,91.4488,0,1,1,2082.6224,2,16,5.427228486646884,0,0,1,0,1,0,0
275,19.35,0,-3.4134246307273224,173.1738,1,3,3,7298.4996,2,28,8.949550387596899,1,0,0,0,0,1,0
276,16.75,0,-2.5101932705663086,256.4988,2,3,1,7452.9652,2,26,15.313361194029852,0,0,1,0,0,0,1
277,17.6,1,-2.569779713871801,110.5202,0,2,1,450.0808,2,6,6.279556818181818,0,0,1,0,1,0,0
278,7.905,0,-4.088845569435014,250.4408,0,3,0,500.6816,2,15,31.6813156230234,0,1,0,0,0,0,1
279,17.85,0,-3.117941151316565,126.202,1,3,3,3668.558,2,28,7.070140056022408,1,0,0,0,1,0,0
280,7.785,1,-3.2626164755662983,103.1964,1,3,2,736.3748,2,4,13.255799614643545,0,0,1,0,1,0,0
281,7.825,0,-1.6818329325282522,253.0698,0,2,1,6088.0752,1,9,32.34118849840255,0,0,1,0,0,0,1
282,9.0,0,-3.4461697269854072,101.0016,1,3,3,2125.2336,1,28,11.2224,1,0,0,0,1,0,0
283,20.75,0,-3.8457578039863765,153.0024,0,2,1,2277.036,0,6,7.373609638554217,0,0,1,0,0,1,0
284,11.1,0,-1.6410701375319492,190.3846,0,1,0,573.2538,2,28,17.151765765765767,0,1,0,0,0,1,0
285,6.26,1,-4.61865580963113,151.1366,0,2,1,2267.049,2,9,24.143226837060702,0,0,1,0,0,1,0
286,18.2,0,-2.4943384860427273,147.3734,0,3,0,296.9468,2,15,8.097439560439561,0,1,0,0,0,1,0
287,13.0,0,-2.305289867601178,46.306,1,3,2,559.272,1,4,3.562,0,0,1,1,0,0,0
288,20.25,1,-3.97381601892338,222.1772,0,2,1,5559.43,2,9,10.971713580246913,0,0,1,0,0,0,1
289,8.695,0,-2.1225874761245427,95.5094,1,1,1,1237.7222,1,14,10.984404830362276,0,0,1,0,1,0,0
290,7.27,0,-2.6419522979954326,113.5518,0,2,1,569.259,0,11,15.61922971114168,0,0,1,0,1,0,0
291,10.695,1,-2.807230487116015,174.0712,1,3,3,3866.9664,2,28,16.275942028985508,1,0,0,0,0,1,0
292,12.85,0,-3.4025720961492665,198.4768,0,2,1,1379.5376,2,11,15.445665369649806,0,0,1,0,0,1,0
293,7.075,0,-2.8372830741850086,142.7128,1,3,2,1869.5664,2,4,20.171420494699646,0,0,1,0,0,1,0
294,20.2,1,-2.1473528268636173,196.211,1,3,3,5499.508,2,28,9.71341584158416,1,0,0,0,0,1,0
295,8.195,0,-3.4592842793510354,94.3462,1,1,1,925.462,2,14,11.512654057352043,0,0,1,0,1,0,0
296,7.09,0,-4.931738627492372,47.9034,0,2,1,583.2408,2,9,6.756473906911142,0,0,1,1,0,0,0
297,6.095,0,-2.510881670612422,141.4154,0,1,1,1418.154,1,16,23.20187038556194,0,0,1,0,0,1,0
298,19.35,1,-2.997406394112136,80.2644,0,2,1,942.7728,2,6,4.148031007751937,0,0,1,0,1,0,0
299,6.15,0,-3.0732409446120164,99.3384,0,1,1,2364.9216,2,16,16.152585365853657,0,0,1,0,1,0,0
300,17.35,1,-3.5944001648581234,87.9856,1,3,3,3251.7672,2,28,5.071216138328531,1,0,0,0,1,0,0
301,20.2,1,-2.2566128287111744,125.2678,0,1,0,254.3356,2,28,6.201376237623762,0,1,0,0,1,0,0
302,17.7,0,-4.378831504542942,167.0474,0,2,1,5895.659,1,9,9.437706214689266,0,0,1,0,0,1,0
303,17.85,0,-1.9171605692916085,93.7436,1,3,2,1134.5232,2,4,5.251742296918767,0,0,1,0,1,0,0
304,9.395,0,-1.8347237818739586,224.972,0,2,1,7696.648,0,11,23.945928685470996,0,0,1,0,0,0,1
305,15.75,0,-1.9561722426814447,250.5382,0,2,1,2775.7202,0,6,15.907187301587301,0,0,1,0,0,0,1
306,7.475,0,-1.905005608182102,241.2854,0,2,1,5317.0788,2,11,32.278983277591976,0,0,1,0,0,0,1
307,7.075,0,-3.8324335927849726,98.0068,1,3,2,874.8612,2,4,13.852551236749116,0,0,1,0,1,0,0
308,6.445,0,-3.5168856453860666,92.6436,0,1,1,1039.9796,2,16,14.374491854150504,0,0,1,0,1,0,0
309,19.1,0,-2.3359813620016903,235.0958,0,2,1,3038.0454,2,9,12.308680628272251,0,0,1,0,0,0,1
310,20.25,1,-4.213766207165694,193.6162,0,2,1,3848.324,2,9,9.561293827160494,0,0,1,0,0,1,0
311,15.0,1,-2.911790966075394,59.1904,0,1,1,527.3136,2,16,3.9460266666666666,0,0,1,1,0,0,0
312,6.67,1,-2.092092476363041,89.1514,0,1,1,2390.8878,2,16,13.366026986506746,0,0,1,0,1,0,0
313,13.0,1,-3.5084442420166373,60.222,1,3,3,1677.816,2,28,4.632461538461539,1,0,0,1,0,0,0
314,16.7,1,-2.9494583963905048,112.7176,2,3,1,801.6232,2,26,6.749556886227546,0,0,1,0,1,0,0
315,7.07,0,-2.365938780324492,115.5834,0,2,1,1267.0174,2,11,16.348429985855727,0,0,1,0,1,0,0
316,6.48,0,-3.3823173268639635,148.0076,0,2,1,886.8456,2,11,22.840679012345678,0,0,1,0,0,1,0
317,19.0,1,-1.7535734508021728,228.272,0,3,0,452.744,2,15,12.014315789473685,0,1,0,0,0,0,1
318,13.35,0,-1.9680058898878168,147.5392,0,2,1,3877.6192,2,11,11.051625468164794,0,0,1,0,0,1,0
319,5.98,0,-3.1384048396878006,146.6418,1,3,3,4414.254,2,28,24.52204013377926,1,0,0,0,0,1,0
320,9.3,0,-3.1680246431980765,122.4388,1,3,3,5448.9072,0,28,13.165462365591397,1,0,0,0,1,0,0
321,9.695,1,-2.0519610918920295,223.9404,1,1,1,4950.8888,2,14,23.09854564208355,0,0,1,0,0,0,1
322,15.0,0,-3.0086741191287345,62.6168,0,2,1,958.752,0,6,4.174453333333333,0,0,1,1,0,0,0
323,11.15,1,-4.788283856421237,149.9708,0,2,1,1956.1204,2,6,13.45029596412556,0,0,1,0,0,1,0
324,20.85,0,-3.846096931761982,103.2306,1,1,1,2404.2038,2,14,4.951107913669064,0,0,1,0,1,0,0
325,9.8,0,-1.8876916780523243,194.3478,0,3,0,387.4956,1,15,19.831408163265305,0,1,0,0,0,1,0
326,16.35,0,-3.42615162497486,165.0842,2,3,1,994.7052,2,26,10.096892966360857,0,0,1,0,0,1,0
327,9.6,1,-3.802108266008455,101.299,0,2,1,1754.383,2,11,10.551979166666667,0,0,1,0,1,0,0
328,18.0,0,-3.9480463755348048,129.9994,1,3,3,3340.9844,1,28,7.22218888888889,1,0,0,0,1,0,0
329,13.35,0,-3.033965060467142,216.7166,0,2,1,3918.8988,2,11,16.2334531835206,0,0,1,0,0,0,1
330,20.7,0,-2.3793250025815573,76.367,2,3,1,306.268,0,26,3.689227053140097,0,0,1,0,1,0,0
331,15.1,0,-2.3570700648432785,158.4604,1,3,3,4278.4308,2,28,10.494066225165563,1,0,0,0,0,1,0
332,16.2,0,-3.324677993595943,260.6278,0,2,1,4425.5726,2,11,16.088135802469136,0,0,1,0,0,0,1
333,13.8,1,-2.871799563743056,230.9984,1,3,3,9267.936,2,28,16.739014492753622,1,0,0,0,0,0,1
334,15.6,0,-1.5862097863148932,76.867,0,1,0,229.701,2,28,4.927371794871795,0,1,0,0,1,0,0
335,21.1,1,-3.881575084007125,129.3994,1,3,3,2055.9904,2,28,6.132672985781991,1,0,0,0,1,0,0
336,5.5,0,-3.0555202829282293,101.3016,0,1,1,3339.6528,1,16,18.418472727272725,0,0,1,0,1,0,0
337,15.1,1,-2.4351555075059776,221.7456,0,2,1,6410.3224,2,11,14.685139072847683,0,0,1,0,0,0,1
338,15.7,1,-3.268094982292082,122.9046,0,2,1,1992.0736,2,6,7.82831847133758,0,0,1,0,1,0,0
339,7.895,1,-2.352804311775792,104.4332,0,2,1,2870.9296,2,6,13.227764407853073,0,0,1,0,1,0,0
340,17.2,1,-4.426697526706368,164.5184,1,3,3,2807.0128,2,28,9.565023255813955,1,0,0,0,0,1,0
341,17.35,1,-2.767810094091908,88.183,2,3,1,539.298,2,26,5.082593659942363,0,0,1,0,1,0,0
342,7.285,0,-3.4697211453402397,174.3054,2,3,1,4377.635,1,26,23.926616334934796,0,0,1,0,0,1,0
343,20.25,0,-3.6494321897022526,180.9976,0,2,1,2716.464,1,11,8.938153086419753,0,0,1,0,0,1,0
344,18.75,0,-2.380936764608681,190.9504,0,1,0,383.5008,2,28,10.184021333333334,0,1,0,0,0,1,0
345,15.85,0,-2.2278008174421737,59.5904,1,1,1,703.0848,0,14,3.759646687697161,0,0,1,1,0,0,0
346,6.17,0,-4.542432316300725,66.3826,1,1,1,1937.478,2,14,10.758930307941652,0,0,1,1,0,0,0
347,19.5,0,-4.150956755855707,182.2608,1,1,1,3307.6944,1,14,9.346707692307692,0,0,1,0,0,1,0
348,19.2,0,-2.5558264093891814,197.611,1,1,1,3142.576,1,14,10.292239583333334,0,0,1,0,0,1,0
349,16.7,0,-2.505223146436423,181.2292,1,3,2,2554.0088,2,4,10.852047904191616,0,0,1,0,0,1,0
350,20.85,1,-2.870056362088232,104.0648,1,3,2,1869.5664,2,4,4.991117505995204,0,0,1,0,1,0,0
351,14.5,1,-2.7489805139886876,260.4594,0,2,1,5494.8474,2,11,17.962717241379313,0,0,1,0,0,0,1
352,11.395,1,-2.666007579050941,233.1616,2,3,1,6093.4016,2,26,20.461746379991226,0,0,1,0,0,0,1
353,7.97,0,-3.368160682863933,174.0422,0,1,1,2586.633,0,16,21.837164366373905,0,0,1,0,0,1,0
354,7.71,1,-2.707540131209978,55.2956,1,1,1,1255.6988,2,14,7.171932555123217,0,0,1,1,0,0,0
355,19.25,1,-3.3610231713087666,141.7496,0,1,1,4093.3384,2,16,7.363615584415584,0,0,1,0,0,1,0
356,7.075,0,-2.8413483809229527,142.2128,0,1,1,3163.8816,2,16,20.100749116607773,0,0,1,0,0,1,0
357,19.35,1,-2.7302482191574544,166.0816,1,3,3,5033.448,2,28,8.58302842377261,1,0,0,0,0,1,0
358,11.6,1,-2.5391993304723397,79.9276,0,1,1,1137.1864,2,16,6.890310344827586,0,0,1,0,1,0,0
359,8.985,0,-1.7009235695577463,98.77,1,3,3,2696.49,2,28,10.99276572064552,1,0,0,0,1,0,0
360,12.1,0,-4.080720216557265,178.566,1,3,2,898.83,0,4,14.757520661157026,0,0,1,0,0,1,0
361,10.0,0,-2.6121073351223636,118.244,0,1,1,2756.412,1,16,11.8244,0,0,1,0,1,0,0
362,14.35,0,-2.516303451315841,81.896,0,2,1,878.856,2,11,5.707038327526132,0,0,1,0,1,0,0
363,10.395,0,-2.186835251766225,58.222,1,1,1,659.142,2,14,5.600962000962001,0,0,1,1,0,0,0
364,17.7,0,-1.8724834063857152,182.6292,0,1,0,182.4292,2,28,10.318033898305085,0,1,0,0,0,1,0
365,8.1,0,-2.0562757838953316,211.4902,2,3,1,3610.6334,2,26,26.1099012345679,0,0,1,0,0,0,1
366,8.05,1,-2.5461145316675204,256.4646,0,2,1,5153.292,2,9,31.85895652173913,0,0,1,0,0,0,1
367,9.195,1,-2.544629355203338,108.7596,0,2,1,2588.6304,2,6,11.828123980424143,0,0,1,0,1,0,0
368,20.7,1,-3.043141940048975,212.5876,1,3,2,1286.3256,2,4,10.269932367149758,0,0,1,0,0,0,1
369,15.7,1,-2.094273749044386,110.1544,0,2,1,1230.3984,2,6,7.016203821656051,0,0,1,0,1,0,0
370,15.1,1,-2.4875092087083868,60.2194,1,3,3,1733.7432,2,28,3.988039735099338,1,0,0,1,0,0,0
371,18.35,0,-2.9300766765780244,193.8162,0,1,0,384.8324,1,28,10.562190735694822,0,1,0,0,0,1,0
372,16.5,0,-3.30454518458416,180.0318,0,2,1,3969.4996,1,11,10.911018181818182,0,0,1,0,0,1,0
373,9.0,0,-2.7297295286992918,176.437,0,2,1,7763.228,2,9,19.604111111111113,0,0,1,0,0,1,0
374,6.785,1,-3.1713353221528697,41.2112,2,3,1,809.6128,2,26,6.073868828297715,0,0,1,1,0,0,0
375,19.5,0,-2.49025899607221,178.6002,1,3,2,1253.7014,2,4,9.158984615384615,0,0,1,0,0,1,0
376,7.575,0,-2.8933540224296714,195.2768,0,1,1,5715.2272,2,16,25.779115511551154,0,0,1,0,0,1,0
377,18.2,1,-4.406765656341138,57.7904,2,3,1,1464.76,2,26,3.1752967032967034,0,0,1,1,0,0,0
378,16.75,0,-2.805190545135866,169.8106,2,3,1,3251.1014,2,26,10.137946268656716,0,0,1,0,0,1,0
379,7.47,1,-2.114442409105856,214.3218,0,2,1,4274.436,2,9,28.69100401606426,0,0,1,0,0,0,1
380,20.35,1,-4.2162538566874765,231.7958,1,3,3,5375.0034,2,28,11.390457002457003,1,0,0,0,0,0,1
381,18.2,0,-1.828169404959872,38.019,1,3,3,1318.284,2,28,2.0889560439560437,1,0,0,1,0,0,0
382,13.85,1,-2.457808791633471,119.4124,1,3,2,2251.7356,2,4,8.621833935018051,0,0,1,0,1,0,0
383,6.635,1,-3.0715143755120935,37.4506,0,2,1,1176.4686,2,6,5.644400904295404,0,0,1,1,0,0,0
384,6.11,1,-2.273794682977587,130.4968,0,1,1,3523.4136,2,16,21.357905073649754,0,0,1,0,1,0,0
385,15.25,0,-3.6266643425031093,86.2198,0,2,1,610.5386,2,9,5.653757377049181,0,0,1,0,1,0,0
386,15.85,0,-2.038131769273987,96.4094,0,2,1,1237.7222,2,9,6.0826119873817035,0,0,1,0,1,0,0
387,15.2,0,-3.4463937736734183,235.1248,0,3,0,474.0496,2,15,15.468736842105264,0,1,0,0,0,0,1
388,14.65,1,-2.491001493672094,52.6666,1,3,3,717.7324,2,28,3.59498976109215,1,0,0,1,0,0,0
389,20.75,0,-3.8513982894940684,150.5024,0,1,1,2580.6408,0,16,7.253127710843374,0,0,1,0,0,1,0
390,10.195,0,-1.8329756164162683,143.2154,0,1,1,2552.6772,2,16,14.047611574301126,0,0,1,0,0,1,0
391,7.605,0,-2.044050104701332,164.021,0,2,1,3914.904,2,11,21.567521367521366,0,0,1,0,0,1,0
392,18.0,1,-1.9470889215346878,88.5514,0,1,1,796.9626,2,16,4.919522222222223,0,0,1,0,1,0,0
393,13.35,0,-1.7176669216218623,228.9352,0,1,0,916.1408,2,28,17.148704119850187,0,1,0,0,0,0,1
394,18.35,0,-2.4172884955920115,191.3504,0,2,1,3259.7568,1,11,10.427814713896458,0,0,1,0,0,1,0
395,6.59,0,-2.2465688050204964,84.8908,1,1,1,1677.816,2,14,12.88176024279211,0,0,1,0,1,0,0
396,13.8,1,-2.8653917212501914,230.0984,1,1,1,3707.1744,2,14,16.673797101449274,0,0,1,0,0,0,1
397,21.2,1,-4.956007913954785,173.5738,0,1,1,2954.1546,2,16,8.187443396226415,0,0,1,0,0,1,0
398,10.5,1,-4.507445287601114,166.4842,1,3,2,2652.5472,2,4,15.855638095238094,0,0,1,0,0,1,0
399,8.97,0,-2.3729726115492698,52.7956,0,2,1,1037.3164,1,11,5.885797101449275,0,0,1,1,0,0,0
400,10.895,0,-3.6150048749085153,50.9666,1,3,3,717.7324,1,28,4.677980725103258,1,0,0,1,0,0,0
401,10.6,0,-3.3448842149429288,86.1224,0,2,1,426.112,1,11,8.124754716981132,0,0,1,0,1,0,0
402,13.65,0,-4.140906498735661,231.1668,0,2,1,6911.004,2,9,16.935296703296704,0,0,1,0,0,0,1
403,19.0,0,-4.033102135992002,211.0244,0,1,1,3811.0392,1,16,11.106547368421053,0,0,1,0,0,0,1
404,15.6,1,-3.3429039172359145,115.3518,1,3,3,2277.036,2,28,7.394346153846154,1,0,0,0,1,0,0
405,6.8,0,-2.7233796896175133,48.9034,0,1,0,48.6034,2,28,7.191676470588235,0,1,0,1,0,0,0
406,6.865,0,-2.8661254068168702,212.8218,1,1,1,5770.4886,2,14,31.000990531682447,0,0,1,0,0,0,1
407,10.8,1,-3.0335734650849333,40.2138,0,1,1,690.4346,2,16,3.7234999999999996,0,0,1,1,0,0,0
408,16.7,0,-3.814564543925174,110.2886,2,3,1,1890.2062,2,26,6.604107784431138,0,0,1,0,1,0,0
409,18.85,0,-2.403209419899209,126.2336,1,3,3,3195.84,0,28,6.696742705570291,1,0,0,0,1,0,0
410,15.15,0,-3.5834657958682024,150.1708,0,1,1,1504.708,2,16,9.91226402640264,0,0,1,0,0,1,0
411,10.5,0,-4.705618630091564,238.3248,0,3,0,711.0744,1,15,22.6976,0,1,0,0,0,0,1
412,17.6,0,-4.824121163435617,174.2422,1,3,2,4311.055,2,4,9.900125,0,0,1,0,0,1,0
413,19.35,0,-3.4085703352075885,175.4738,0,1,1,521.3214,2,16,9.068413436692506,0,0,1,0,0,1,0
414,15.7,0,-1.8284461447284575,59.4562,0,1,1,829.5868,1,16,3.787019108280255,0,0,1,1,0,0,0
415,18.1,0,-1.7205051192124028,155.5288,0,2,1,1571.288,2,6,8.592751381215468,0,0,1,0,0,1,0
416,10.195,1,-4.038273085551058,239.6538,0,2,1,2403.538,2,9,23.50699362432565,0,0,1,0,0,0,1
417,10.6,0,-3.9416681113937497,41.6454,0,1,0,83.8908,2,28,3.9288113207547175,0,1,0,1,0,0,0
418,6.655,0,-4.074940543771637,211.0586,0,2,1,844.2344,2,11,31.71429000751315,0,0,1,0,0,0,1
419,19.0,0,-3.6067829922227075,127.3336,0,2,1,2940.1728,1,6,6.701768421052631,0,0,1,0,1,0,0
420,7.075,0,-3.2761742190931815,98.0068,0,3,0,291.6204,2,15,13.852551236749116,0,1,0,0,1,0,0
421,13.15,0,-3.3037128674371266,181.2976,0,2,1,3259.7568,2,11,13.786889733840303,0,0,1,0,0,1,0
422,20.1,1,-3.7960147882752064,226.8036,1,1,1,3415.554,2,14,11.28376119402985,0,0,1,0,0,0,1
423,20.35,1,-3.6969416827145176,256.7672,1,3,2,5624.6784,2,4,12.617552825552824,0,0,1,0,0,0,1
424,18.85,0,-2.9539043851146976,190.1846,1,1,1,6687.961,1,14,10.08936870026525,0,0,1,0,0,1,0
425,16.35,1,-2.772453723352541,227.1062,1,1,1,5642.655,2,14,13.890287461773699,0,0,1,0,0,0,1
426,11.3,0,-4.91857438746714,196.2426,1,3,2,4943.565,2,4,17.366601769911505,0,0,1,0,0,1,0
427,17.5,0,-4.1589628305393935,182.6266,1,3,2,3135.2522,2,4,10.435805714285713,0,0,1,0,0,1,0
428,18.0,1,-1.9450629470323155,87.4514,0,2,1,796.9626,2,11,4.858411111111112,0,0,1,0,1,0,0
429,7.935,0,-4.063366088579402,51.535,0,2,1,848.895,2,11,6.4946439823566475,0,0,1,1,0,0,0
430,5.765,0,-1.940772794886154,37.3164,0,1,0,38.6164,2,28,6.4729228100607115,0,1,0,1,0,0,0
431,20.25,1,-4.423242790198714,184.5924,0,1,1,4997.4948,2,16,9.115674074074073,0,0,1,0,0,1,0
432,15.5,1,-1.8504122414184152,149.1418,1,1,1,588.5672,2,14,9.622051612903226,0,0,1,0,0,1,0
433,17.25,0,-2.790457909436447,91.812,0,1,0,372.848,0,28,5.3224347826086955,0,1,0,0,1,0,0
434,5.86,1,-1.3313340562412117,155.7314,0,1,0,155.1314,2,28,26.57532423208191,0,1,0,0,0,1,0
435,15.35,0,-3.896639638498268,218.0508,2,3,1,3038.7112,0,26,14.20526384364821,0,0,1,0,0,0,1
436,10.1,0,-2.9071568303538626,200.2084,0,1,1,1587.2672,1,16,19.82261386138614,0,0,1,0,0,1,0
437,16.7,1,-2.946599901277766,115.4176,0,2,1,687.1056,2,11,6.911233532934132,0,0,1,0,1,0,0
438,20.7,1,-3.0456537093699647,213.4876,1,1,1,1929.4884,2,14,10.313410628019323,0,0,1,0,0,0,1
439,16.0,0,-2.80020836921879,223.8404,2,3,1,3600.6464,2,26,13.990025,0,0,1,0,0,0,1
440,14.0,0,-3.1871066275449764,180.7634,0,1,1,2181.1608,2,16,12.911671428571427,0,0,1,0,0,1,0
441,12.85,0,-3.7896261409792515,181.4318,0,1,1,3428.2042,2,16,14.119206225680935,0,0,1,0,0,1,0
442,20.85,1,-2.872095683424364,105.6648,0,2,1,623.1888,2,11,5.067856115107913,0,0,1,0,1,0,0
443,12.35,0,-1.806689430506655,120.5124,1,1,1,2133.2232,1,14,9.75808906882591,0,0,1,0,1,0,0
444,6.85,0,-3.7732834550828667,261.6594,1,3,2,3401.5722,2,4,38.19845255474453,0,0,1,0,0,0,1
445,10.3,0,-3.600493116149861,101.0042,0,2,1,1289.6546,2,9,9.806233009708738,0,0,1,0,1,0,0
446,8.895,1,-1.9521010391299047,49.6008,0,1,0,50.6008,2,28,5.576256323777403,0,1,0,1,0,0,0
447,8.775,0,-2.271302713858105,45.9428,2,3,1,790.9704,0,26,5.235646723646723,0,0,1,1,0,0,0
448,18.85,0,-4.122826756214343,129.2626,0,2,1,3147.9024,1,6,6.857432360742704,0,0,1,0,1,0,0
449,19.5,0,-4.25414943692438,56.7614,1,3,3,2486.763,1,28,2.9108410256410258,1,0,0,1,0,0,0
450,14.85,0,-2.370382786134122,141.0812,0,2,1,1139.8496,2,9,9.500417508417508,0,0,1,0,0,1,0
451,20.5,1,-3.952858906295094,84.3592,0,1,1,1816.3024,2,16,4.115082926829269,0,0,1,0,1,0,0
452,7.84,1,-1.8700221241359762,51.935,1,3,2,199.74,2,4,6.624362244897959,0,0,1,1,0,0,0
453,18.25,0,-2.419069595859181,196.7452,0,2,1,978.726,2,11,10.78055890410959,0,0,1,0,0,1,0
454,10.3,1,-4.499276122692124,85.854,2,3,1,2683.174,2,26,8.335339805825242,0,0,1,0,1,0,0
455,12.5,0,-2.2689307181973857,169.9448,0,2,1,2897.5616,1,9,13.595583999999999,0,0,1,0,0,1,0
456,20.35,0,-2.418714934678938,260.5594,1,3,3,9158.079,2,28,12.803901719901718,1,0,0,0,0,0,1
457,20.25,1,-2.275710287509698,93.212,0,1,1,1957.452,2,16,4.603061728395062,0,0,1,0,1,0,0
458,16.75,1,-3.6996114768085797,40.2822,1,3,3,1296.3126,0,28,2.4049074626865674,1,0,0,1,0,0,0
